Address,Crawl Depth,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Response Time,Last Modified,Redirect URI,Redirect Type,URL Encoded Address
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/faculty/index.html,2,text/html;charset=UTF-8,200,OK,Faculty - Our People - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,157,1318,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Faculty,7,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/faculty/index.html,53203,756,1,1,0.44,187,174,22,20,0.695,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/faculty/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN THE NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/,1,text/html;charset=UTF-8,200,OK,In the News - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,148,1248,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,MMI In the News  ,17,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/index.html,39534,1610,72,66,29.07,120,107,42,40,3.817,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2015,2,text/html;charset=UTF-8,200,OK,MMI In The News 2015 - In The News - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,171,1456,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,In the News,11,,0,2015,4,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2015,51055,3025,4,3,1.32,120,107,57,55,0.765,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2015
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2016,2,text/html;charset=UTF-8,200,OK,MMI In the News 2016 - In The News – W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,171,1453,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,In the News,11,,0,2016,4,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2016,58782,3644,4,3,1.32,119,106,82,80,0.777,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2016
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2017,2,text/html;charset=UTF-8,200,OK,MMI In The News 2017 - In The News - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,171,1456,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,In the News,11,,0,2017,4,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2017,58323,3713,4,3,1.32,119,106,80,77,0.71,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/in-the-news-2017
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/index.html,2,text/html;charset=UTF-8,200,OK,In the News - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,148,1248,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,MMI In the News  ,17,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/index.html,39554,1610,1,1,0.44,120,108,42,40,2.516,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/in-the-news/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAKE A GIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/make-a-gift/,1,text/html;charset=UTF-8,200,OK,Make a Gift - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,148,1245,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Make a Gift,11,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/make-a-gift/index.html,26611,523,69,66,29.07,119,104,22,20,3.833,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/make-a-gift/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/make-a-gift/index.html,2,text/html;charset=UTF-8,200,OK,Make a Gift - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,148,1245,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Make a Gift,11,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/make-a-gift/index.html,26631,523,1,1,0.44,119,105,22,20,0.564,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/make-a-gift/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWSLETTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/newsletters/,2,text/html;charset=UTF-8,200,OK,MMI Newsletters – W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,152,1290,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,MMI Department Newsletter,25,,0,Application Deadlines,21,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/newsletters/index.html,27130,450,3,2,0.88,119,107,26,24,0.591,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/newsletters/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/newsletters/index.html,1,text/html;charset=UTF-8,200,OK,MMI Newsletters – W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,152,1290,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,MMI Department Newsletter,25,,0,Application Deadlines,21,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/newsletters/index.html,27150,450,67,66,29.07,119,107,26,24,1.359,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/newsletters/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROSPECTIVE STUDENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/prospective-students/,1,text/html;charset=UTF-8,200,OK,Prospective Students - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,157,1323,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Prospective Students,20,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/prospective-students/index.html,28350,650,79,66,29.07,120,104,23,21,0.906,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/prospective-students/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/prospective-students/index.html,2,text/html;charset=UTF-8,200,OK,Prospective Students - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,157,1323,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Prospective Students,20,,0,,0,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/prospective-students/index.html,28370,650,1,1,0.44,120,105,23,21,0.581,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/prospective-students/index.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RESEARCH PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/,1,text/html;charset=UTF-8,200,OK,Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,154,1313,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Research Programs,17,,0,Bacteriology,12,Immunology,10,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/index.html,33877,669,85,66,29.07,138,112,22,20,4.483,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/bacteriology/,1,text/html;charset=UTF-8,200,OK,Bacteriology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,169,1428,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Bacteriology,12,,0,Research Groups,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/bacteriology/index.html,29870,724,27,16,7.05,126,112,22,20,3.989,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/bacteriology/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/bacteriology/index.html,2,text/html;charset=UTF-8,200,OK,Bacteriology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,169,1428,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Bacteriology,12,,0,Research Groups,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/bacteriology/index.html,29890,724,1,1,0.44,126,113,22,20,0.547,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/bacteriology/index.html
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/entomology/,1,text/html;charset=UTF-8,200,OK,Medical Entomology/Disease Ecology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,191,1630,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Medical Entomology/Disease Ecology,34,,0,Research Groups,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/entomology/index.html,31397,914,13,6,2.64,128,115,22,20,0.989,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/entomology/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/entomology/index.html,2,text/html;charset=UTF-8,200,OK,Medical Entomology/Disease Ecology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,191,1630,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Medical Entomology/Disease Ecology,34,,0,Research Groups,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/entomology/index.html,31417,914,15,14,6.17,128,115,22,20,0.64,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/entomology/index.html
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/immunology/,1,text/html;charset=UTF-8,200,OK,Immunology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,167,1427,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Immunology,10,,0,Research Groups,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/immunology/index.html,33716,1184,27,16,7.05,134,120,22,20,0.786,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/immunology/
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/immunology/index.html,2,text/html;charset=UTF-8,200,OK,Immunology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,167,1427,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Immunology,10,,0,Research Groups,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/immunology/index.html,33736,1184,1,1,0.44,134,121,22,20,0.66,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/immunology/index.html
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/index.html,2,text/html;charset=UTF-8,200,OK,Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,154,1313,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Research Programs,17,,0,Bacteriology,12,Immunology,10,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/index.html,33897,669,1,1,0.44,138,113,22,20,0.551,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/index.html
https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/mycology/,3,text/html;charset=UTF-8,200,OK,Mycology - Research Programs - W. Harry Feinstone Department of Molecular Microbiology and Immunology - Departments - Johns Hopkins Bloomberg School of Public Health,165,1405,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences, infectious diseases,johns hopkins University,johns hopkins bloomberg school of public health,departemtns,molecular microbiology and immunology,biochemistry,virology,parasitology,molecular biology,ecology,structural biology,immunobiology,MHS,master of health science,ScM,master of science,PhD,Ph.D.,Sc.M.,M.H.S.,",871,Mycology,8,,0,RESEARCH GROUPS,15,,0,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/mycology/index.html,28709,584,3,2,0.88,125,112,22,20,0.98,,,,https://www.jhsph.edu/departments/w-harry-feinstone-department-of-molecular-microbiology-and-immunology/research-programs/mycology/
